filename,sub_id,snapshot,view,Name,Name_ext,snapshot_n,SubfindID,c_axis,b_axis,a_axis,Name_joined,snapshot_joined,subhalo_id,view_joined,stellar_mass,re_kpc,sample_manga,manga_ifu_dsn,distances_selec,n_star_part,n_gas_cell,type,c/a,c/b,b/a,c_a,b_a
TNG50-92-450993-0-127.cube_maps.fits,450993,92,0,92_450993,92_450993_0,92,450993,1.1338179,3.181042,3.36047,92_450993,92,450993,0,10.970312,5.7316055,2,61,0.46728274,1683664,1747417,1,0.3373986079328189,0.3564297170549775,0.9466062782884538,0.3373986079328189,0.9466062782884538
TNG50-93-379005-0-127.cube_maps.fits,379005,93,0,93_379005,93_379005_0,93,379005,1.414059,1.7606422,1.8685911,93_379005,93,379005,0,10.861319,4.353079,2,61,0.6116885,1454081,280035,1,0.7567514369516156,0.8031495553156683,0.942229790134396,0.7567514369516156,0.9422297901343959
TNG50-96-712791-0-127.cube_maps.fits,712791,96,0,96_712791,96_712791_0,96,712791,0.838122,1.0725641,1.1347094,96_712791,96,712791,0,9.102603,2.63562,2,127,0.032676797,22107,85097,1,0.738622593590923,0.7814190312728163,0.9452324092847032,0.738622593590923,0.9452324092847031
TNG50-97-722950-0-127.cube_maps.fits,722950,97,0,97_722950,97_722950_0,97,722950,1.0931795,2.8315644,3.0376828,97_722950,97,722950,0,9.00049,5.853185,1,61,0.093149096,16765,101680,1,0.3598728280648657,0.3860690931133334,0.932146174050826,0.35987282806486576,0.9321461740508259
TNG50-95-475367-0-127.cube_maps.fits,475367,95,0,95_475367,95_475367_0,95,475367,1.260272,3.2781832,3.6493187,95_475367,95,475367,0,10.905028,6.588632,1,91,0.047143724,1363227,878872,-1,0.3453444611455832,0.3844422117714471,0.8983000580354903,0.3453444611455832,0.8983000580354903
TNG50-93-557857-1-127.cube_maps.fits,557857,93,1,93_557857,93_557857_1,93,557857,1.4521925,4.346129,4.5124865,93_557857,93,557857,1,10.57818,8.367273,2,91,0.0420982,645830,408125,1,0.3218164752404245,0.3341346977965909,0.963133961730412,0.32181647524042456,0.963133961730412
TNG50-95-402400-0-127.cube_maps.fits,402400,95,0,95_402400,95_402400_0,95,402400,0.5763312,0.69667155,0.7027754,95_402400,95,402400,0,9.60816,1.8454938,2,19,0.12759978,75014,259,1,0.8200787904642081,0.8272638663083056,0.9913146504558924,0.8200787904642081,0.9913146504558924
TNG50-88-303655-1-127.cube_maps.fits,303655,88,1,88_303655,88_303655_1,88,303655,3.7099946,6.692527,6.790886,88_303655,88,303655,1,11.410769,14.225113,-1,127,0.15454508,4788920,4806794,1,0.546319670216817,0.554348843120095,0.9855160283945276,0.546319670216817,0.9855160283945276
TNG50-96-511196-0-127.cube_maps.fits,511196,96,0,96_511196,96_511196_0,96,511196,1.6786168,3.6613712,3.8158736,96_511196,96,511196,0,10.210447,8.730142,1,127,0.04542881,301281,421644,1,0.439903669765162,0.4584667077733063,0.959510608527494,0.439903669765162,0.9595106085274941
TNG50-97-685771-0-127.cube_maps.fits,685771,97,0,97_685771,97_685771_0,97,685771,0.9413399,1.9717752,2.0147662,97_685771,97,685771,0,9.21789,4.383213,0,127,0.008698746,28313,157425,1,0.4672204149543505,0.4774073129634656,0.9786620402903324,0.46722041495435057,0.9786620402903324
TNG50-96-164401-0-127.cube_maps.fits,164401,96,0,96_164401,96_164401_0,96,164401,0.6932271,1.0823603,1.0991096,96_164401,96,164401,0,9.075493,2.5985534,0,19,0.03571434,21382,7917,1,0.6307169912809423,0.640477205233784,0.9847610283815188,0.6307169912809423,0.9847610283815189
TNG50-93-252693-0-127.cube_maps.fits,252693,93,0,93_252693,93_252693_0,93,252693,1.3939319,2.610651,2.6294246,93_252693,93,252693,0,11.101101,5.2460623,1,37,0.5448724,2520893,47780,1,0.5301281124395048,0.5339403466798128,0.9928601869777895,0.5301281124395048,0.9928601869777897
TNG50-96-489478-0-127.cube_maps.fits,489478,96,0,96_489478,96_489478_0,96,489478,0.6343424,0.76897335,0.9526168,96_489478,96,489478,0,10.773578,2.451695,1,19,0.26424798,1526414,545981,3,0.6658946178568339,0.8249211757468577,0.8072221170149424,0.6658946178568339,0.8072221170149424
TNG50-95-569974-1-127.cube_maps.fits,569974,95,1,95_569974,95_569974_1,95,569974,0.8383834,1.3346022,1.5820861,95_569974,95,569974,1,10.334234,3.6222205,2,37,0.05610678,413386,523813,3,0.5299227393502793,0.6281897332403619,0.8435711558302674,0.5299227393502793,0.8435711558302674
TNG50-97-560955-0-127.cube_maps.fits,560955,97,0,97_560955,97_560955_0,97,560955,1.6050177,2.266718,3.029881,97_560955,97,560955,0,9.91592,5.799546,1,127,0.034790553,144395,727738,3,0.5297296164436821,0.70808000818805,0.7481211308298906,0.5297296164436821,0.7481211308298906
TNG50-97-183395-0-127.cube_maps.fits,183395,97,0,97_183395,97_183395_0,97,183395,0.7176176,1.308055,1.3146857,97_183395,97,183395,0,9.867151,3.1456156,1,61,0.079012655,136522,3862,1,0.5458472698075288,0.5486142402269018,0.994956437116491,0.5458472698075288,0.994956437116491
TNG50-87-401437-0-127.cube_maps.fits,401437,87,0,87_401437,87_401437_0,87,401437,2.9942188,4.0505757,4.1714892,87_401437,87,401437,0,11.065809,8.983031,2,61,0.14949754,2268882,674156,1,0.717781745665313,0.7392082068729144,0.971014308271492,0.717781745665313,0.971014308271492
TNG50-96-589696-1-127.cube_maps.fits,589696,96,1,96_589696,96_589696_1,96,589696,0.6764134,2.1237001,2.1491466,96_589696,96,589696,1,10.297912,4.5216627,1,61,0.46467885,345325,288416,1,0.3147358118799341,0.3185070246029559,0.9881597188390966,0.31473581187993416,0.9881597188390966
TNG50-97-736106-0-127.cube_maps.fits,736106,97,0,97_736106,97_736106_0,97,736106,0.16930631,0.19205385,0.20875542,97_736106,97,736106,0,9.077381,0.8353245,1,19,0.65150404,29922,81806,1,0.8110271340499805,0.8815564488813944,0.9199945563090052,0.8110271340499805,0.9199945563090051
TNG50-97-732101-1-127.cube_maps.fits,732101,97,1,97_732101,97_732101_1,97,732101,0.5936831,0.7214874,0.73108757,97_732101,97,732101,1,9.251024,1.7768216,0,37,0.034683857,31049,52825,1,0.8120547036519852,0.822859969557334,0.986868645571419,0.8120547036519852,0.986868645571419
TNG50-96-694135-0-127.cube_maps.fits,694135,96,0,96_694135,96_694135_0,96,694135,0.9277345,2.3412204,2.4317753,96_694135,96,694135,0,9.664501,4.9405828,2,127,0.026457103,78774,59480,1,0.3815050263895682,0.3962610696541001,0.962761814383097,0.3815050263895682,0.962761814383097
TNG50-97-231040-0-127.cube_maps.fits,231040,97,0,97_231040,97_231040_0,97,231040,0.56269854,1.3652514,1.4227787,97_231040,97,231040,0,9.706635,3.1832774,1,61,0.027240543,90085,60222,1,0.3954926651628956,0.4121574531987295,0.9595669375708252,0.39549266516289566,0.9595669375708252
TNG50-96-143339-0-127.cube_maps.fits,143339,96,0,96_143339,96_143339_0,96,143339,0.48499525,1.1963753,1.2214336,96_143339,96,143339,0,10.230884,2.6715007,1,19,0.016663395,298530,20436,1,0.3970704997799307,0.4053872141960805,0.9794845172099408,0.39707049977993075,0.9794845172099409
TNG50-97-272467-0-127.cube_maps.fits,272467,97,0,97_272467,97_272467_0,97,272467,0.23234601,0.28974897,0.30486405,97_272467,97,272467,0,9.227777,0.7178619,0,19,0.10354922,30593,0,1,0.7621299067567986,0.8018872681411084,0.9504202610967084,0.7621299067567986,0.9504202610967085
TNG50-96-493713-0-127.cube_maps.fits,493713,96,0,96_493713,96_493713_0,96,493713,1.7376155,5.137555,5.3925157,96_493713,96,493713,0,10.877167,9.838532,0,127,0.6707997,1248412,1035375,1,0.3222272491482964,0.3382183743045087,0.9527195256937314,0.3222272491482964,0.9527195256937314
TNG50-96-164392-0-127.cube_maps.fits,164392,96,0,96_164392,96_164392_0,96,164392,1.071465,1.8561908,1.8736445,96_164392,96,164392,0,9.635083,4.239511,0,19,0.03552744,77027,6342,1,0.5718614176808887,0.5772386114617096,0.9906846256053377,0.5718614176808887,0.9906846256053377
TNG50-90-356247-0-127.cube_maps.fits,356247,90,0,90_356247,90_356247_0,90,356247,2.531633,6.156296,6.283887,90_356247,90,356247,0,11.056395,12.161839,0,61,0.36129898,2285936,3517387,1,0.402876913604589,0.4112266531693732,0.979695529216232,0.402876913604589,0.9796955292162319
TNG50-91-475407-0-127.cube_maps.fits,475407,91,0,91_475407,91_475407_0,91,475407,2.1453028,7.1098843,7.4925337,91_475407,91,475407,0,11.00391,12.826806,0,37,0.08214146,1735176,645312,1,0.2863254121900045,0.3017352617116428,0.9489292387166708,0.28632541219000457,0.9489292387166707
TNG50-96-318678-0-127.cube_maps.fits,318678,96,0,96_318678,96_318678_0,96,318678,0.4635636,0.54495233,0.899788,96_318678,96,318678,0,9.704523,1.7847712,2,37,0.033213485,90393,0,-1,0.5151920230098646,0.8506498173886146,0.6056452519926916,0.5151920230098646,0.6056452519926916
TNG50-90-412528-0-127.cube_maps.fits,412528,90,0,90_412528,90_412528_0,90,412528,2.8087196,7.2809124,7.785808,90_412528,90,412528,0,10.787984,15.296503,2,61,0.16507974,1024911,2398539,1,0.3607486339246999,0.3857647840949164,0.9351518044113084,0.3607486339246999,0.9351518044113083
TNG50-89-464534-0-127.cube_maps.fits,464534,89,0,89_464534,89_464534_0,89,464534,2.0735586,3.0253592,3.4594307,89_464534,89,464534,0,10.84319,7.4639225,2,61,0.7341411,1278917,898872,-1,0.5993930157352192,0.685392531240588,0.8745251639236479,0.5993930157352192,0.8745251639236479
TNG50-95-595204-0-127.cube_maps.fits,595204,95,0,95_595204,95_595204_0,95,595204,2.0745568,3.18475,3.5182788,95_595204,95,595204,0,9.74589,7.3415656,2,127,0.019465974,96282,486334,1,0.5896510532365996,0.6514033440615432,0.905201145514676,0.5896510532365996,0.9052011455146761
TNG50-93-119278-0-127.cube_maps.fits,119278,93,0,93_119278,93_119278_0,93,119278,1.3171668,4.033779,4.1590924,93_119278,93,119278,0,10.415128,8.497748,2,127,0.74221325,436547,320101,1,0.3166957290970502,0.326534200311916,0.9698700129864872,0.3166957290970502,0.9698700129864872
TNG50-97-605326-1-127.cube_maps.fits,605326,97,1,97_605326,97_605326_1,97,605326,0.6196677,1.3082505,1.7018843,97_605326,97,605326,1,10.144335,3.4545307,1,91,0.019653564,257644,339422,3,0.3641068314690958,0.4736613515530856,0.768707073682976,0.3641068314690958,0.768707073682976
TNG50-96-500004-0-127.cube_maps.fits,500004,96,0,96_500004,96_500004_0,96,500004,1.317207,4.102462,4.1972523,96_500004,96,500004,0,10.053601,8.368722,1,127,0.5938316,186177,236919,1,0.3138260237536829,0.3210771970587418,0.9774161062464604,0.3138260237536829,0.9774161062464604
TNG50-98-288952-0-127.cube_maps.fits,288952,98,0,98_288952,98_288952_0,98,288952,0.6522109,0.98899317,1.0322734,98_288952,98,288952,0,8.666459,2.606922,1,127,0.015277408,9226,4493,1,0.6318199229002704,0.6594695694410104,0.9580729000669784,0.6318199229002704,0.9580729000669783
TNG50-97-584398-0-127.cube_maps.fits,584398,97,0,97_584398,97_584398_0,97,584398,0.7381586,1.7764552,1.902302,97_584398,97,584398,0,10.376273,4.2674775,-1,127,0.020249749,422995,382288,1,0.3880343920155685,0.4155233410896036,0.9338449941176532,0.3880343920155685,0.9338449941176533
TNG50-96-205347-0-127.cube_maps.fits,205347,96,0,96_205347,96_205347_0,96,205347,0.91172403,1.4555569,1.4718815,96_205347,96,205347,0,9.950658,3.4199219,1,37,0.60086447,162975,1177,1,0.6194276033770382,0.6263747092264137,0.9889090256246852,0.6194276033770382,0.9889090256246851
TNG50-97-597041-1-127.cube_maps.fits,597041,97,1,97_597041,97_597041_1,97,597041,1.0446419,1.8255929,1.9198893,97_597041,97,597041,1,10.03537,4.9836993,1,61,0.92227083,221970,535112,1,0.5441156945871828,0.5722206193943896,0.9508844598488048,0.5441156945871828,0.9508844598488049
TNG50-95-118853-0-127.cube_maps.fits,118853,95,0,95_118853,95_118853_0,95,118853,1.5590118,3.6088457,3.7790575,95_118853,95,118853,0,10.098461,7.792228,-1,61,0.0634189,213169,113237,1,0.4125398462447316,0.4319973558304252,0.9549591928675336,0.41253984624473167,0.9549591928675337
TNG50-97-617437-1-127.cube_maps.fits,617437,97,1,97_617437,97_617437_1,97,617437,0.64865345,1.7835026,1.8134527,97_617437,97,617437,1,10.121843,3.668178,1,61,0.082809664,226848,228666,1,0.3576897539152799,0.3636963859766731,0.9834844879053092,0.3576897539152799,0.9834844879053091
TNG50-96-501869-1-127.cube_maps.fits,501869,96,1,96_501869,96_501869_1,96,501869,1.4534374,3.0101364,3.069364,96_501869,96,501869,1,10.675395,6.568931,1,37,0.08967671,832777,1289777,1,0.473530477323641,0.4828476875665834,0.9807036245945412,0.473530477323641,0.9807036245945413
TNG50-97-66774-0-127.cube_maps.fits,66774,97,0,97_66774,97_66774_0,97,66774,0.75109786,1.3446996,1.4747509,97_66774,97,66774,0,10.058162,3.1447995,1,61,0.03227967,203703,0,1,0.5093049002377282,0.5585618230272397,0.9118147342713944,0.5093049002377282,0.9118147342713945
TNG50-93-437552-0-127.cube_maps.fits,437552,93,0,93_437552,93_437552_0,93,437552,2.5347214,5.992157,6.068182,93_437552,93,437552,0,10.99736,11.076976,1,91,0.029361619,1771460,1117151,1,0.417706884862715,0.4230065066719714,0.987471535955909,0.41770688486271507,0.987471535955909
TNG50-97-279753-1-127.cube_maps.fits,279753,97,1,97_279753,97_279753_1,97,279753,0.33955353,0.3537502,0.6067416,97_279753,97,279753,1,10.098189,0.9920283,1,19,0.104998074,223091,0,2,0.5596344967940223,0.9598680933607951,0.5830327111244721,0.5596344967940223,0.5830327111244721
TNG50-97-623286-0-127.cube_maps.fits,623286,97,0,97_623286,97_623286_0,97,623286,0.8490851,1.5595261,2.0303283,97_623286,97,623286,0,9.986296,3.8440146,0,61,0.05757602,168602,251488,3,0.4182008889892339,0.544450714867805,0.7681152353538095,0.41820088898923397,0.7681152353538095
TNG50-95-579640-0-127.cube_maps.fits,579640,95,0,95_579640,95_579640_0,95,579640,1.6248887,4.925272,5.1281857,95_579640,95,579640,0,10.443765,10.311954,1,61,0.912124,466998,408459,1,0.3168544969032615,0.3299084192710576,0.9604316785954142,0.3168544969032615,0.9604316785954142
TNG50-93-507972-1-127.cube_maps.fits,507972,93,1,93_507972,93_507972_1,93,507972,1.360537,3.3314695,3.7874162,93_507972,93,507972,1,10.690589,7.0243297,2,37,0.06594268,860968,911297,-1,0.3592256377844083,0.4083894509615052,0.8796153694436856,0.3592256377844083,0.8796153694436856
TNG50-95-445084-0-127.cube_maps.fits,445084,95,0,95_445084,95_445084_0,95,445084,1.4276569,4.957968,5.2488704,95_445084,95,445084,0,9.8356495,9.22736,2,127,0.23642237,113181,187077,1,0.2719931701876273,0.2879520198597489,0.944578094364837,0.27199317018762736,0.944578094364837
TNG50-96-98929-0-127.cube_maps.fits,98929,96,0,96_98929,96_98929_0,96,98929,0.37993804,0.45450258,0.717235,96_98929,96,98929,0,10.5694275,1.0709956,1,19,0.7323931,691319,0,3,0.5297260172746728,0.8359425374439018,0.6336871178902312,0.5297260172746728,0.6336871178902312
TNG50-97-98722-0-127.cube_maps.fits,98722,97,0,97_98722,97_98722_0,97,98722,0.41064432,0.72510344,0.82196265,97_98722,97,98722,0,9.771337,1.8089228,1,37,0.028204286,105113,11239,-1,0.4995899996185958,0.5663251576906048,0.8821610568314753,0.4995899996185958,0.8821610568314753
TNG50-95-99977-0-127.cube_maps.fits,99977,95,0,95_99977,95_99977_0,95,99977,1.1307236,2.3492055,2.3754027,95_99977,95,99977,0,9.727629,5.016378,2,61,0.667626,90026,41421,1,0.4760134355324257,0.4813217064237249,0.9889714699743332,0.47601343553242575,0.9889714699743333
TNG50-95-118871-0-127.cube_maps.fits,118871,95,0,95_118871,95_118871_0,95,118871,1.3699276,3.0848296,3.207303,95_118871,95,118871,0,9.798268,6.32676,2,127,0.04835167,108140,11256,1,0.4271275897537588,0.4440853394300936,0.961814209633452,0.42712758975375886,0.9618142096334521
TNG50-89-431489-0-127.cube_maps.fits,431489,89,0,89_431489,89_431489_0,89,431489,2.514268,4.434017,4.5421133,89_431489,89,431489,0,10.884219,10.795357,2,91,0.4952678,1427246,965508,1,0.5535458571674116,0.5670406766595617,0.9762013202092517,0.5535458571674116,0.9762013202092515
TNG50-95-249069-0-127.cube_maps.fits,249069,95,0,95_249069,95_249069_0,95,249069,0.70814955,1.0677042,1.0822576,95_249069,95,249069,0,9.547022,2.7369096,-1,127,0.06898063,63798,141190,1,0.6543262435856307,0.6632450729331213,0.9865527393847824,0.6543262435856307,0.9865527393847825
TNG50-97-460709-0-127.cube_maps.fits,460709,97,0,97_460709,97_460709_0,97,460709,1.1938642,2.2292254,2.653027,97_460709,97,460709,0,10.576681,5.041074,1,127,0.43008286,697135,223240,3,0.4500007727022755,0.5355511380769302,0.8402573362427145,0.45000077270227556,0.8402573362427145
TNG50-97-66809-0-127.cube_maps.fits,66809,97,0,97_66809,97_66809_0,97,66809,0.56304663,0.7705012,0.8449901,97_66809,97,66809,0,8.924546,2.077197,1,37,0.021379935,14997,2383,1,0.6663351795482575,0.7307537353608274,0.911846422816078,0.6663351795482575,0.911846422816078
TNG50-97-144862-0-127.cube_maps.fits,144862,97,0,97_144862,97_144862_0,97,144862,0.9171727,1.7643083,1.780686,97_144862,97,144862,0,9.8787,4.084478,1,61,0.9147675,138322,225,1,0.5150670584257977,0.5198483167596049,0.9908025895637972,0.5150670584257977,0.9908025895637973
TNG50-95-99976-0-127.cube_maps.fits,99976,95,0,95_99976,95_99976_0,95,99976,0.8340876,1.8122914,1.8673694,95_99976,95,99976,0,9.500788,4.1706944,2,91,0.025664818,56161,11234,1,0.4466644896291007,0.46023923084334,0.9705050323733484,0.4466644896291007,0.9705050323733483
TNG50-95-511534-0-127.cube_maps.fits,511534,95,0,95_511534,95_511534_0,95,511534,3.146098,5.6106086,5.7191024,95_511534,95,511534,0,10.766135,11.511089,1,127,0.015135452,995564,1077234,1,0.550103456794199,0.5607409506341254,0.9810295755501772,0.550103456794199,0.9810295755501773
TNG50-96-160-0-127.cube_maps.fits,160,96,0,96_160,96_160_0,96,160,0.7287194,0.9009094,1.1704588,96_160,96,160,0,9.305453,2.4406548,2,61,0.05794589,37411,0,3,0.6225929524388214,0.8088709031119001,0.76970620409706,0.6225929524388214,0.76970620409706
TNG50-96-623890-0-127.cube_maps.fits,623890,96,0,96_623890,96_623890_0,96,623890,0.6764786,1.7460195,1.827872,96_623890,96,623890,0,10.073637,3.8991144,0,61,0.043528434,203635,241025,1,0.3700907941037447,0.3874404610028696,0.9552197856305036,0.37009079410374474,0.9552197856305037
TNG50-97-648382-0-127.cube_maps.fits,648382,97,0,97_648382,97_648382_0,97,648382,1.1224189,1.9247612,1.9298445,97_648382,97,648382,0,9.532348,4.6738043,1,127,0.013103632,62444,296809,1,0.5816110572639401,0.5831470937797374,0.9973659535781252,0.5816110572639401,0.9973659535781251
TNG50-96-541941-0-127.cube_maps.fits,541941,96,0,96_541941,96_541941_0,96,541941,1.6296889,3.5058877,3.5942967,96_541941,96,541941,0,10.697597,6.779176,1,127,0.18019699,863998,341474,1,0.4534096753893467,0.4648434403646186,0.9754029766101392,0.4534096753893467,0.9754029766101391
TNG50-95-194640-0-127.cube_maps.fits,194640,95,0,95_194640,95_194640_0,95,194640,1.4907705,3.2126443,3.3858922,95_194640,95,194640,0,10.362153,6.850345,2,127,0.56433356,392757,56050,1,0.4402888254977521,0.4640322303966237,0.9488324229578248,0.44028882549775217,0.9488324229578249
TNG50-96-706504-0-127.cube_maps.fits,706504,96,0,96_706504,96_706504_0,96,706504,0.74353915,1.6576618,1.7738624,96_706504,96,706504,0,9.222413,3.5918407,2,91,0.010040745,28872,63973,1,0.4191639385332256,0.4485469533049503,0.9344928896401434,0.4191639385332256,0.9344928896401434
TNG50-94-385244-1-127.cube_maps.fits,385244,94,1,94_385244,94_385244_1,94,385244,1.6624608,4.9524503,5.250445,94_385244,94,385244,1,10.818372,10.901301,1,61,0.5731788,1141439,286514,1,0.3166323616379183,0.335684499448687,0.9432439155157324,0.3166323616379183,0.9432439155157324
TNG50-92-406982-0-127.cube_maps.fits,406982,92,0,92_406982,92_406982_0,92,406982,2.9839807,4.002046,4.0535,92_406982,92,406982,0,11.057286,9.369415,-1,61,0.034372803,2245280,2884679,1,0.7361491797212286,0.745613793544602,0.9873062785247316,0.7361491797212286,0.9873062785247317
TNG50-94-436006-0-127.cube_maps.fits,436006,94,0,94_436006,94_436006_0,94,436006,2.3770285,3.0574312,3.1910448,94_436006,94,436006,0,11.048952,6.9913435,1,37,0.6444333,2272293,1259794,1,0.7449060257630982,0.7774593586930101,0.9581285728110116,0.7449060257630982,0.9581285728110116
TNG50-97-728963-0-127.cube_maps.fits,728963,97,0,97_728963,97_728963_0,97,728963,0.5271371,0.71254253,0.74172574,97_728963,97,728963,0,9.070648,2.0299394,1,37,0.038370587,22248,62800,1,0.7106900456225235,0.7397973844452486,0.9606549854936948,0.7106900456225235,0.9606549854936948
TNG50-95-476310-1-127.cube_maps.fits,476310,95,1,95_476310,95_476310_1,95,476310,1.0635059,2.2048883,2.3952854,95_476310,95,476310,1,10.662141,5.23586,1,61,0.040624864,926950,1150952,1,0.4439996586628048,0.4823400350938412,0.9205117269115404,0.44399965866280483,0.9205117269115404
TNG50-96-723376-0-127.cube_maps.fits,723376,96,0,96_723376,96_723376_0,96,723376,0.7672153,1.7265061,1.7642587,96_723376,96,723376,0,9.301158,3.5500019,0,37,0.010209226,33785,69023,1,0.4348655330422913,0.4443745087260335,0.9786014375329424,0.43486553304229136,0.9786014375329423
TNG50-89-210167-0-127.cube_maps.fits,210167,89,0,89_210167,89_210167_0,89,210167,6.1314335,8.210789,8.394517,89_210167,89,210167,0,11.540785,17.551277,-1,91,0.975639,7856596,23568029,1,0.7304093255156907,0.7467532657336585,0.9781133327861508,0.7304093255156907,0.9781133327861508
TNG50-96-590616-0-127.cube_maps.fits,590616,96,0,96_590616,96_590616_0,96,590616,0.67271227,0.96267015,1.020626,96_590616,96,590616,0,9.505391,2.5804691,2,61,0.088234775,59877,191233,1,0.6591173162353301,0.6987983059410329,0.9432153893786754,0.6591173162353301,0.9432153893786754
